disinfectant hand gel,warning,"Your item is permitted past the security checkpoint but certain instructions need to be kept in mind!
You are allowed to bring liquids, aerosols and gels, but they need to meet the following restrictions:
All of your liquids need to be in containers, smaller than 100 ml (3.4 oz)
All of them together should fit inside a transparent, re-sealable, airtight bag, no bigger than 1 liter (34 oz). This transparent bag needs to be presented separately during security screening.
This restriction does not apply to liquids that were purchased in the airside shops and packed in a security tamper-evident bag."
dry shampoo,warning,"Your item is permitted past the security checkpoint but certain instructions need to be kept in mind!
You are allowed to bring liquids, aerosols and gels, but they need to meet the following restrictions:
All of your liquids need to be in containers, smaller than 100 ml (3.4 oz)
All of them together should fit inside a transparent, re-sealable, airtight bag, no bigger than 1 liter (34 oz). This transparent bag needs to be presented separately during security screening.
This restriction does not apply to liquids that were purchased in the airside shops and packed in a security tamper-evident bag."
e-reader,warning,"Your item is permitted past the security checkpoint but certain instructions need to be kept in mind!
Electronic devices larger than 15 x 21 cm, including laptops, full-size video-game consoles, full-size DVD players... must be removed from their cases, placed in a separate bin, and screened individually at the security checkpoint. 
Portable electronic items that are smaller than 15 x 21 cm, do not have to be removed from baggage during screening."
electric fans,warning,"Your item is permitted past the security checkpoint but certain instructions need to be kept in mind!
Electronic devices larger than 15 x 21 cm, including laptops, full-size video-game consoles, full-size DVD players... must be removed from their cases, placed in a separate bin, and screened individually at the security checkpoint. 
Portable electronic items that are smaller than 15 x 21 cm, do not have to be removed from baggage during screening."
electronic nerve stimulator,warning,"Your item is permitted past the security checkpoint but certain instructions need to be kept in mind!
Passengers with reduced mobility or other health issues who depend on certain devices or medical equipment may carry the following items free of charge (in addition to the freehand luggage allowance):
-2 wheelchairs
-2 pairs of crutches and/or braces or any other prosthetic device
-Medical equipment such as pacemakers, insulin pumps, electric neuron stimulator… needed during the flight. "
epipens,warning,"Your item is permitted past the security checkpoint but certain instructions need to be kept in mind!
Syringes for medical purposes are allowed through security but you must always carry a medical certificate stating the diagnosis and the required medication. Present this item and certificate at the security checkpoint."
eyedrops,warning,"Your item is permitted past the security checkpoint but certain instructions need to be kept in mind!
Medicines are allowed in your hand luggage. All prescription and over-the-counter medications can be carried past security checkpoint. 
Due to the restrictions on liquids, it would be prohibited to take more than 100 ml of liquid medicine on board. Ask your doctor for a certificate to prove their necessity."
flashlight,warning,"Your item is permitted past the security checkpoint but certain instructions need to be kept in mind!
Electronic devices larger than 15 x 21 cm, including laptops, full-size video-game consoles, full-size DVD players... must be removed from their cases, placed in a separate bin, and screened individually at the security checkpoint. 
Portable electronic items that are smaller than 15 x 21 cm, do not have to be removed from baggage during screening. "
flute,warning,"Your item is permitted past the security checkpoint but certain instructions need to be kept in mind!
You can bring small to medium sized instruments as hand baggage as long as:
-It falls within your free hand baggage allowance depending on your airline and flight ticket.
-It can be stowed away in the overhead bin or underneath the seat in front of yours.
Instruments that are too large to be stowed away in the overhead bin or underneath the seat in front of you can also be brought on board if you book an extra seat for them.
Large instruments can only be transported in the hold."
foundation,warning,"Your item is permitted past the security checkpoint but certain instructions need to be kept in mind!
You are allowed to bring liquids, aerosols and gels, but they need to meet the following restrictions:
All of your liquids need to be in containers, smaller than 100 ml (3.4 oz)
All of them together should fit inside a transparent, re-sealable, airtight bag, no bigger than 1 liter (34 oz). This transparent bag needs to be presented separately during security screening.
This restriction does not apply to liquids that were purchased in the airside shops and packed in a security tamper-evident bag."
fruit juice,warning,"Your item is permitted past the security checkpoint but certain instructions need to be kept in mind!
You are allowed to bring liquids, aerosols and gels, but they need to meet the following restrictions:
All of your liquids need to be in containers, smaller than 100 ml (3.4 oz)
All of them together should fit inside a transparent, re-sealable, airtight bag, no bigger than 1 liter (34 oz). This transparent bag needs to be presented separately during security screening.
This restriction does not apply to liquids that were purchased in the airside shops and packed in a security tamper-evident bag."
gaming consoles,warning,"Your item is permitted past the security checkpoint but certain instructions need to be kept in mind!
Electronic devices larger than 15 x 21 cm, including laptops, full-size video-game consoles, full-size DVD players... must be removed from their cases, placed in a separate bin, and screened individually at the security checkpoint. 
Portable electronic items that are smaller than 15 x 21 cm, do not have to be removed from baggage during screening."
guitar,warning,"Your item is permitted past the security checkpoint but certain instructions need to be kept in mind!
You can bring small to medium sized instruments as hand baggage as long as:
-It falls within your free hand baggage allowance depending on your airline and flight ticket.
-It can be stowed away in the overhead bin or underneath the seat in front of yours.
Instruments that are too large to be stowed away in the overhead bin or underneath the seat in front of you can also be brought on board if you book an extra seat for them.
Large instruments can only be transported in the hold."
hair dryer,warning,"Your item is permitted past the security checkpoint but certain instructions need to be kept in mind!
Electronic devices larger than 15 x 21 cm, including laptops, full-size video-game consoles, full-size DVD players... must be removed from their cases, placed in a separate bin, and screened individually at the security checkpoint. 
Portable electronic items that are smaller than 15 x 21 cm, do not have to be removed from baggage during screening."
hair gel,warning,"Your item is permitted past the security checkpoint but certain instructions need to be kept in mind!
You are allowed to bring liquids, aerosols and gels, but they need to meet the following restrictions:
All of your liquids need to be in containers, smaller than 100 ml (3.4 oz)
All of them together should fit inside a transparent, re-sealable, airtight bag, no bigger than 1 liter (34 oz). This transparent bag needs to be presented separately during security screening.
This restriction does not apply to liquids that were purchased in the airside shops and packed in a security tamper-evident bag."
hand sanitizer,warning,"Your item is permitted past the security checkpoint but certain instructions need to be kept in mind!
You are allowed to bring liquids, aerosols and gels, but they need to meet the following restrictions:
All of your liquids need to be in containers, smaller than 100 ml (3.4 oz)
All of them together should fit inside a transparent, re-sealable, airtight bag, no bigger than 1 liter (34 oz). This transparent bag needs to be presented separately during security screening.
This restriction does not apply to liquids that were purchased in the airside shops and packed in a security tamper-evident bag."
headphones,warning,"Your item is permitted past the security checkpoint but certain instructions need to be kept in mind!
Electronic devices larger than 15 x 21 cm, including laptops, full-size video-game consoles, full-size DVD players... must be removed from their cases, placed in a separate bin, and screened individually at the security checkpoint. 
Portable electronic items that are smaller than 15 x 21 cm, do not have to be removed from baggage during screening."
honey,warning,"Your item is permitted past the security checkpoint but certain instructions need to be kept in mind!
You are allowed to bring liquids, aerosols and gels, but they need to meet the following restrictions:
All of your liquids need to be in containers, smaller than 100 ml (3.4 oz)
All of them together should fit inside a transparent, re-sealable, airtight bag, no bigger than 1 liter (34 oz). This transparent bag needs to be presented separately during security screening.
This restriction does not apply to liquids that were purchased in the airside shops and packed in a security tamper-evident bag."
hypodermic syringe,warning,"Your item is permitted past the security checkpoint but certain instructions need to be kept in mind!
Syringes for medical purposes are allowed through security but you must always carry a medical certificate stating the diagnosis and the required medication. Present this item and certificate at the security checkpoint."
inhaler,warning,"Your item is permitted past the security checkpoint but certain instructions need to be kept in mind!
Passengers with reduced mobility or other health issues who depend on certain devices or medical equipment may carry the following items free of charge (in addition to the freehand luggage allowance):
-2 wheelchairs
-2 pairs of crutches and/or braces or any other prosthetic device
-Medical equipment such as pacemakers, insulin pumps, electric neuron stimulator… needed during the flight. "
insect repellent,warning,"Your item is permitted past the security checkpoint but certain instructions need to be kept in mind!
You are allowed to bring liquids, aerosols and gels, but they need to meet the following restrictions:
All of your liquids need to be in containers, smaller than 100 ml (3.4 oz)
All of them together should fit inside a transparent, re-sealable, airtight bag, no bigger than 1 liter (34 oz). This transparent bag needs to be presented separately during security screening.
This restriction does not apply to liquids that were purchased in the airside shops and packed in a security tamper-evident bag."
insulin,warning,"Your item is permitted past the security checkpoint but certain instructions need to be kept in mind!
Medicines are allowed in your hand luggage. All prescription and over-the-counter medications can be carried past security checkpoint. 
Due to the restrictions on liquids, it would be prohibited to take more than 100 ml of liquid medicine on board. Ask your doctor for a certificate to prove their necessity."
insulin pumps,warning,"Your item is permitted past the security checkpoint but certain instructions need to be kept in mind!
Passengers with reduced mobility or other health issues who depend on certain devices or medical equipment may carry the following items free of charge (in addition to the freehand luggage allowance):
-2 wheelchairs
-2 pairs of crutches and/or braces or any other prosthetic device
-Medical equipment such as pacemakers, insulin pumps, electric neuron stimulator… needed during the flight. "
insulin supplies,warning,"Your item is permitted past the security checkpoint but certain instructions need to be kept in mind!
Medicines are allowed in your hand luggage. All prescription and over-the-counter medications can be carried past security checkpoint. 
Due to the restrictions on liquids, it would be prohibited to take more than 100 ml of liquid medicine on board. Ask your doctor for a certificate to prove their necessity."
knitting needle,warning,"Your item is permitted past the security checkpoint but certain instructions need to be kept in mind!
You are allowed to carry-on small tools like nail clippers, pill cutters, and small scissors with blades measuring 6 cm (2 inches) or less from the pivot point. All other tools should be securely wrapped (if sharp) and packed in hold baggage."
laptop,warning,"Your item is permitted past the security checkpoint but certain instructions need to be kept in mind!
Electronic devices larger than 15 x 21 cm, including laptops, full-size video-game consoles, full-size DVD players... must be removed from their cases, placed in a separate bin, and screened individually at the security checkpoint. 
Portable electronic items that are smaller than 15 x 21 cm, do not have to be removed from baggage during screening."
laundry detergent,warning,"Your item is permitted past the security checkpoint but certain instructions need to be kept in mind!
You are allowed to bring liquids, aerosols and gels, but they need to meet the following restrictions:
All of your liquids need to be in containers, smaller than 100 ml (3.4 oz)
All of them together should fit inside a transparent, re-sealable, airtight bag, no bigger than 1 liter (34 oz). This transparent bag needs to be presented separately during security screening.
This restriction does not apply to liquids that were purchased in the airside shops and packed in a security tamper-evident bag."
liquid medications,warning,"Your item is permitted past the security checkpoint but certain instructions need to be kept in mind!
Medicines are allowed in your hand luggage. All prescription and over-the-counter medications can be carried past security checkpoint. 
Due to the restrictions on liquids, it would be prohibited to take more than 100 ml of liquid medicine on board. Ask your doctor for a certificate to prove their necessity."
makeup remover,warning,"Your item is permitted past the security checkpoint but certain instructions need to be kept in mind!
You are allowed to bring liquids, aerosols and gels, but they need to meet the following restrictions:
All of your liquids need to be in containers, smaller than 100 ml (3.4 oz)
All of them together should fit inside a transparent, re-sealable, airtight bag, no bigger than 1 liter (34 oz). This transparent bag needs to be presented separately during security screening.
This restriction does not apply to liquids that were purchased in the airside shops and packed in a security tamper-evident bag."
musquito repellent,warning,"Your item is permitted past the security checkpoint but certain instructions need to be kept in mind!
You are allowed to bring liquids, aerosols and gels, but they need to meet the following restrictions:
All of your liquids need to be in containers, smaller than 100 ml (3.4 oz)
All of them together should fit inside a transparent, re-sealable, airtight bag, no bigger than 1 liter (34 oz). This transparent bag needs to be presented separately during security screening.
This restriction does not apply to liquids that were purchased in the airside shops and packed in a security tamper-evident bag."
nail clipper,warning,"Your item is permitted past the security checkpoint but certain instructions need to be kept in mind!
You are allowed to carry-on small tools like nail clippers, pill cutters, and small scissors with blades measuring 6 cm (2 inches) or less from the pivot point. All other tools should be securely wrapped (if sharp) and packed in hold baggage. "
nail polish remover,warning,"Your item is permitted past the security checkpoint but certain instructions need to be kept in mind!
You are allowed to bring liquids, aerosols and gels, but they need to meet the following restrictions:
All of your liquids need to be in containers, smaller than 100 ml (3.4 oz)
All of them together should fit inside a transparent, re-sealable, airtight bag, no bigger than 1 liter (34 oz). This transparent bag needs to be presented separately during security screening.
This restriction does not apply to liquids that were purchased in the airside shops and packed in a security tamper-evident bag."
navigation gps,warning,"Your item is permitted past the security checkpoint but certain instructions need to be kept in mind!
Electronic devices larger than 15 x 21 cm, including laptops, full-size video-game consoles, full-size DVD players... must be removed from their cases, placed in a separate bin, and screened individually at the security checkpoint. 
Portable electronic items that are smaller than 15 x 21 cm, do not have to be removed from baggage during screening."
nebulizer,warning,"Your item is permitted past the security checkpoint but certain instructions need to be kept in mind!
Syringes for medical purposes are allowed through security but you must always carry a medical certificate stating the diagnosis and the required medication. Present this item and certificate at the security checkpoint."
pacemaker,warning,"Your item is permitted past the security checkpoint but certain instructions need to be kept in mind!
Passengers with reduced mobility or other health issues who depend on certain devices or medical equipment may carry the following items free of charge (in addition to the freehand luggage allowance):
-2 wheelchairs
-2 pairs of crutches and/or braces or any other prosthetic device
-Medical equipment such as pacemakers, insulin pumps, electric neuron stimulator… needed during the flight. "
pill,warning,"Your item is permitted past the security checkpoint but certain instructions need to be kept in mind!
Medicines are allowed in your hand luggage. All prescription and over-the-counter medications can be carried past security checkpoint. 
Due to the restrictions on liquids, it would be prohibited to take more than 100 ml of liquid medicine on board. Ask your doctor for a certificate to prove their necessity."
power bank,warning,"Your item is permitted past the security checkpoint but certain instructions need to be kept in mind!
Electronic devices larger than 15 x 21 cm, including laptops, full-size video-game consoles, full-size DVD players... must be removed from their cases, placed in a separate bin, and screened individually at the security checkpoint. 
Portable electronic items that are smaller than 15 x 21 cm, do not have to be removed from baggage during screening."
prosthetic device,warning,"Your item is permitted past the security checkpoint but certain instructions need to be kept in mind!
Passengers with reduced mobility or other health issues who depend on certain devices or medical equipment may carry the following items free of charge (in addition to the freehand luggage allowance):
-2 wheelchairs
-2 pairs of crutches and/or braces or any other prosthetic device
-Medical equipment such as pacemakers, insulin pumps, electric neuron stimulator… needed during the flight. "
radio,warning,"Your item is permitted past the security checkpoint but certain instructions need to be kept in mind!
Electronic devices larger than 15 x 21 cm, including laptops, full-size video-game consoles, full-size DVD players... must be removed from their cases, placed in a separate bin, and screened individually at the security checkpoint. 
Portable electronic items that are smaller than 15 x 21 cm, do not have to be removed from baggage during screening."
razors,warning,"Your item is permitted past the security checkpoint but certain instructions need to be kept in mind!
Electronic devices larger than 15 x 21 cm, including laptops, full-size video-game consoles, full-size DVD players... must be removed from their cases, placed in a separate bin, and screened individually at the security checkpoint. 
Portable electronic items that are smaller than 15 x 21 cm, do not have to be removed from baggage during screening."
scissor,warning,"Your item is permitted past the security checkpoint but certain instructions need to be kept in mind!
You are allowed to carry-on small tools like nail clippers, pill cutters, and small scissors with blades measuring 6 cm (2 inches) or less from the pivot point. All other tools should be securely wrapped (if sharp) and packed in hold baggage."
shampoo,warning,"Your item is permitted past the security checkpoint but certain instructions need to be kept in mind!
You are allowed to bring liquids, aerosols and gels, but they need to meet the following restrictions:
All of your liquids need to be in containers, smaller than 100 ml (3.4 oz)
All of them together should fit inside a transparent, re-sealable, airtight bag, no bigger than 1 liter (34 oz). This transparent bag needs to be presented separately during security screening.
This restriction does not apply to liquids that were purchased in the airside shops and packed in a security tamper-evident bag."
shaving cream,warning,"Your item is permitted past the security checkpoint but certain instructions need to be kept in mind!
You are allowed to bring liquids, aerosols and gels, but they need to meet the following restrictions:
All of your liquids need to be in containers, smaller than 100 ml (3.4 oz)
All of them together should fit inside a transparent, re-sealable, airtight bag, no bigger than 1 liter (34 oz). This transparent bag needs to be presented separately during security screening.
This restriction does not apply to liquids that were purchased in the airside shops and packed in a security tamper-evident bag."
soap,warning,"Your item is permitted past the security checkpoint but certain instructions need to be kept in mind!
You are allowed to bring liquids, aerosols and gels, but they need to meet the following restrictions:
All of your liquids need to be in containers, smaller than 100 ml (3.4 oz)
All of them together should fit inside a transparent, re-sealable, airtight bag, no bigger than 1 liter (34 oz). This transparent bag needs to be presented separately during security screening.
This restriction does not apply to liquids that were purchased in the airside shops and packed in a security tamper-evident bag."
speaker,warning,"Your item is permitted past the security checkpoint but certain instructions need to be kept in mind!
Electronic devices larger than 15 x 21 cm, including laptops, full-size video-game consoles, full-size DVD players... must be removed from their cases, placed in a separate bin, and screened individually at the security checkpoint. 
Portable electronic items that are smaller than 15 x 21 cm, do not have to be removed from baggage during screening."
sunscreen,warning,"Your item is permitted past the security checkpoint but certain instructions need to be kept in mind!
You are allowed to bring liquids, aerosols and gels, but they need to meet the following restrictions:
All of your liquids need to be in containers, smaller than 100 ml (3.4 oz)
All of them together should fit inside a transparent, re-sealable, airtight bag, no bigger than 1 liter (34 oz). This transparent bag needs to be presented separately during security screening.
This restriction does not apply to liquids that were purchased in the airside shops and packed in a security tamper-evident bag."
tablet,warning,"Your item is permitted past the security checkpoint but certain instructions need to be kept in mind!
Electronic devices larger than 15 x 21 cm, including laptops, full-size video-game consoles, full-size DVD players... must be removed from their cases, placed in a separate bin, and screened individually at the security checkpoint. 
Portable electronic items that are smaller than 15 x 21 cm, do not have to be removed from baggage during screening."
toothpaste,warning,"Your item is permitted past the security checkpoint but certain instructions need to be kept in mind!
You are allowed to bring liquids, aerosols and gels, but they need to meet the following restrictions:
All of your liquids need to be in containers, smaller than 100 ml (3.4 oz)
All of them together should fit inside a transparent, re-sealable, airtight bag, no bigger than 1 liter (34 oz). This transparent bag needs to be presented separately during security screening.
This restriction does not apply to liquids that were purchased in the airside shops and packed in a security tamper-evident bag."
torch,warning,"Your item is permitted past the security checkpoint but certain instructions need to be kept in mind!
Electronic devices larger than 15 x 21 cm, including laptops, full-size video-game consoles, full-size DVD players... must be removed from their cases, placed in a separate bin, and screened individually at the security checkpoint. 
Portable electronic items that are smaller than 15 x 21 cm, do not have to be removed from baggage during screening."
tweezers,warning,"Your item is permitted past the security checkpoint but certain instructions need to be kept in mind!
You are allowed to carry-on small tools like nail clippers, pill cutters, and small scissors with blades measuring 6 cm (2 inches) or less from the pivot point. All other tools should be securely wrapped (if sharp) and packed in hold baggage."
vinegar,warning,"Your item is permitted past the security checkpoint but certain instructions need to be kept in mind!
You are allowed to bring liquids, aerosols and gels, but they need to meet the following restrictions:
All of your liquids need to be in containers, smaller than 100 ml (3.4 oz)
All of them together should fit inside a transparent, re-sealable, airtight bag, no bigger than 1 liter (34 oz). This transparent bag needs to be presented separately during security screening.
This restriction does not apply to liquids that were purchased in the airside shops and packed in a security tamper-evident bag."
violin,warning,"Your item is permitted past the security checkpoint but certain instructions need to be kept in mind!
You can bring small to medium sized instruments as hand baggage as long as:
-It falls within your free hand baggage allowance depending on your airline and flight ticket.
-It can be stowed away in the overhead bin or underneath the seat in front of yours.
Instruments that are too large to be stowed away in the overhead bin or underneath the seat in front of you can also be brought on board if you book an extra seat for them.
Large instruments can only be transported in the hold."
vitamin supplements,warning,"Your item is permitted past the security checkpoint but certain instructions need to be kept in mind!
Medicines are allowed in your hand luggage. All prescription and over-the-counter medications can be carried past security checkpoint. 
Due to the restrictions on liquids, it would be prohibited to take more than 100 ml of liquid medicine on board. Ask your doctor for a certificate to prove their necessity."
water bottle,warning,"Your item is permitted past the security checkpoint but certain instructions need to be kept in mind!
Make sure the bottle is empty before going through security check. If your bottle is not empty, it needs to meet the following restrictions:
All of your liquids need to be in containers, smaller than 100 ml (3.4 oz)
All of them together should fit inside a transparent, re-sealable, airtight bag, no bigger than 1 liter (34 oz). This transparent bag needs to be presented separately during security screening.
This restriction does not apply to liquids that were purchased in the airside shops and packed in a security tamper-evident bag."
wheel chair,warning,"Your item is permitted past the security checkpoint but certain instructions need to be kept in mind!
Passengers with reduced mobility or other health issues who depend on certain devices or medical equipment may carry the following items free of charge (in addition to the freehand luggage allowance):
-2 wheelchairs
-2 pairs of crutches and/or braces or any other prosthetic device
-Medical equipment such as pacemakers, insulin pumps, electric neuron stimulator… needed during the flight. "
xbox,warning,"Your item is permitted past the security checkpoint but certain instructions need to be kept in mind!
Electronic devices larger than 15 x 21 cm, including laptops, full-size video-game consoles, full-size DVD players... must be removed from their cases, placed in a separate bin, and screened individually at the security checkpoint. 
Portable electronic items that are smaller than 15 x 21 cm, do not have to be removed from baggage during screening."
yogurt,warning,"Your item is permitted past the security checkpoint but certain instructions need to be kept in mind!
You are allowed to bring liquids, aerosols and gels, but they need to meet the following restrictions:
All of your liquids need to be in containers, smaller than 100 ml (3.4 oz)
All of them together should fit inside a transparent, re-sealable, airtight bag, no bigger than 1 liter (34 oz). This transparent bag needs to be presented separately during security screening.
This restriction does not apply to liquids that were purchased in the airside shops and packed in a security tamper-evident bag."
diarrhoea tablet,warning ,"Your item is permitted past the security checkpoint but certain instructions need to be kept in mind!
Medicines are allowed in your hand luggage. All prescription and over-the-counter medications can be carried past security checkpoint. 
Due to the restrictions on liquids, it would be prohibited to take more than 100 ml of liquid medicine on board. Ask your doctor for a certificate to prove their necessity."
motion sickness tablets,warning ,"Your item is permitted past the security checkpoint but certain instructions need to be kept in mind!
Medicines are allowed in your hand luggage. All prescription and over-the-counter medications can be carried past security checkpoint. 
Due to the restrictions on liquids, it would be prohibited to take more than 100 ml of liquid medicine on board. Ask your doctor for a certificate to prove their necessity."
